image,contrast,organ,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Contrast,original_glcm_Correlation,original_glcm_Autocorrelation,original_glcm_ClusterTendency,original_glcm_DifferenceEntropy,original_glszm_ZoneEntropy,original_glszm_SmallAreaEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformity,original_gldm_SmallDependenceEmphasis,original_gldm_DependenceNonUniformity
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,small_bowel,-954.0,-761.0,24208661760.0,3.5289359665035303,52.0,18.021160190204345,555.0,86.58093950225893,-873.0684460029872,-921.0,-1024.0,1579.0,27.527542852089205,886.5926650228482,3.643888231300317,24208661760.0,0.14861006510961086,23798.042266245397,40.0346054195912,0.4865862384367432,87.11465176091077,120.7443507942494,3.042567896412194,6.660612409066735,0.7554263624198516,215.770423991727,3072.80489486384,0.18571503622930935,2490.7553737255666
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,heart,11.0,57.0,224900220.0,2.0694618421666404,23.0,20.843421365403035,117.0,15.56295992452036,33.84384415354809,36.0,-420.0,537.0,9.745012397385805,40.703018809744904,-2.3732199026894047,224900220.0,0.30135893926182694,511.32995313679595,1.3755906563725007,0.3788902273607828,542.3559292890316,3.1238752217228813,1.5976170605070932,5.454687708277682,0.5479292025114025,997.3016194331984,1401.263967611336,0.04337045706238449,8180.569926850289
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,aorta,-14.0,67.0,297702885.0,2.922012883922881,39.0,66.47195499924072,303.0,35.21184234215123,17.30816450260193,27.0,-983.0,1286.0,16.533661804576997,86.72028800365793,-7.149294559442941,297702885.0,0.1808739960434584,7220.835792988247,7.67084764124103,0.6752400024409844,2671.447392991777,42.89387389103787,2.2710419859784,6.374902826016509,0.6470940506444158,273.841163310962,1390.2729306487695,0.09871925725127705,2945.52301318648
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,pulmonary_vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,superior_vena_cava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,inferior_vena_cava,-7.0,67.0,91623579.0,2.695686798468924,37.0,143.21922647820477,167.0,25.383423068884927,29.753731827622016,34.0,-962.0,1129.0,15.594448470894706,54.52748831632746,-8.508494479688085,91623579.0,0.19471724240836175,2087.9624244171796,4.8833829274471645,0.39393476716169445,2610.5900496546983,11.46465165937797,2.19430540780837,5.79095006576522,0.6254178474524161,277.8976069046685,928.771675166732,0.09434054061916845,2452.928803219107
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,portal_vein_and_splenic_vein,-16.0,62.0,7925488.0,2.733075449505314,41.0,4.436354226280894,112.0,25.254590533197323,24.02785397763241,27.0,-123.0,235.0,16.770359722045445,40.894947220485314,-0.761769630787614,7925488.0,0.18274587620219876,1095.0589413958542,4.077941690170166,0.19153396466329492,78.86165100969498,6.0693645750350065,2.238919069654586,5.681391300909985,0.5416403070570689,85.51891891891891,208.8027027027027,0.14801329746582256,542.2120700569741
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,iliac_artery_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,iliac_artery_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,iliac_vena_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20091224_kalina99_3984.nii.gz,Non-contrast,iliac_vena_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,spleen,29.0,106.0,818956968.0,2.7437848728497225,38.0,8.40143324998164,224.0,25.530103882169364,67.14939590585875,71.0,-393.0,617.0,16.39830908535627,76.04538205602161,-1.459280235221834,818956968.0,0.18783450169426053,1273.8587615245326,3.5348145331245977,0.3281304396080848,577.1287591656138,7.147096495122625,2.1332013285945157,5.762690591445448,0.6127522594510474,1042.7947441767867,3540.4724268365517,0.08167732096597706,11349.468842017555
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,kidney_right,17.0,140.0,781357227.0,3.3359644291313373,66.0,4.348603658242362,246.0,39.919496860225614,81.94446239454317,90.0,-210.0,456.0,27.3075838193762,96.6969126172651,-0.8648508118914638,781357227.0,0.11927525406850556,2635.397992580304,6.383271805003276,0.4487270230107051,250.34636293969788,16.98943941967656,2.5009772687750447,6.044007384214528,0.6338723835361789,630.1584181313599,3236.3623959296947,0.11781671746387114,8376.20689283791
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,kidney_left,14.0,140.0,859652487.0,3.3623903170237694,68.0,4.21456071018652,253.0,41.07427257581059,80.84855535115247,89.0,-197.0,450.0,28.236704993007006,96.44994333941513,-0.8683655417996778,859652487.0,0.11724868849660676,2766.1026678080225,6.485162358562677,0.4647684063244192,218.70391586805093,17.97656327351216,2.510983811005921,6.0421192647351765,0.634605763979154,705.6778489376843,3696.878418216936,0.11909608057557758,9098.694427010063
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,gallbladder,-22.0,75.0,8532430.0,2.9112439307617803,45.0,4.028950025933649,147.0,29.836656858764712,32.85862913096695,40.0,-126.0,273.0,19.32112987935032,51.09699299154949,-0.9698314191621907,8532430.0,0.1661718395359324,1531.2131844120277,4.629340940888401,0.2904776484922534,89.10091735215396,8.668377562688892,2.29731211753077,5.64040076518403,0.5482929999571037,45.2093023255814,124.09302325581395,0.1265196113119995,316.6432068543452
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,liver,27.0,87.0,3566185389.0,2.40998904756366,31.0,29.137804349346986,543.0,19.653745619276062,57.04089682817564,59.0,-870.0,1413.0,12.882466277921722,63.261532886371,-1.9100953307336497,3566185389.0,0.2332792698538519,748.3576321708215,2.5645470248133404,0.25051124714082185,2248.816428501413,4.329671550409066,1.9495657826316315,5.489920322261263,0.6001673757802112,6592.718968732858,15432.646297312123,0.06196137527769741,63768.30794212969
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,stomach,-119.0,86.0,24236869607.0,3.765485509536888,64.0,11.312454386953906,260.0,141.44115726608803,-40.55929450570268,34.0,-1024.0,1284.0,30.166448791396242,259.847692505588,-3.0933645337089364,24236869607.0,0.11213179262712125,65875.76692967831,24.815531398822234,0.9286157079194607,2693.1869422965665,665.3878435132192,2.767674669670167,7.082326384734599,0.6588019488906115,1876.356422934297,16922.677949985737,0.1254091088968544,31986.291452386657
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,pancreas,31.0,120.0,411031591.0,2.9606266889570914,44.0,16.631124578567494,878.0,28.888127091480484,75.96564256812404,77.0,-185.0,1063.0,18.844061861039314,85.78482323325294,0.34282660594641745,411031591.0,0.1618268101079723,1588.2570463724753,5.060828377254784,0.30349188210989325,208.80821691128256,9.568256378432908,2.3467083706473555,5.835176849427449,0.6227570742594837,559.7753857194116,2017.8672407606746,0.11196962969616765,5408.907544670033
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,adrenal_gland_right,-41.0,75.0,9213681.0,3.151904973365583,52.0,3.934833616025797,151.0,34.98034942526217,23.527801786228753,31.0,-169.0,320.0,22.82568905917098,51.52159259014675,-0.8624546452769728,9213681.0,0.13917140838761072,2100.917046132996,6.070736984764851,0.3705327109193956,119.66136039718577,13.295361589684116,2.4770789131680715,5.80337094542367,0.5904733908423303,50.1764705882353,182.31550802139037,0.15884022016484828,405.82800345721694
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,adrenal_gland_left,-31.0,84.0,8590894.0,3.1853205542444463,55.0,3.526899865640964,202.0,35.01261222111386,32.54794520547945,38.0,-149.0,351.0,23.638955559701728,55.65010035741998,-0.5252107424381716,8590894.0,0.13385078977777476,2037.564932692023,6.387176326886646,0.3023101409829809,108.26819062591402,12.08199207485214,2.514143748816162,5.7626618945293,0.5865504963693692,46.96449704142012,162.96449704142012,0.17384041000542563,344.8961788031723
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,small_bowel,-950.0,-730.0,13206757527.0,3.625536585421999,58.0,16.86706849823109,751.0,95.41553742020318,-861.8545677283864,-915.0,-1008.0,1759.0,31.351429060506636,877.7429639196976,3.5118138255650266,13206757527.0,0.14031222601070942,27639.414796251713,46.01158453929896,0.5243859282670966,87.3052476212356,150.97918831393483,3.2051534711637113,6.649502218865808,0.750047885047505,138.23401950162514,1926.7351029252438,0.20987510848993504,1563.4861743087154
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,heart,67.0,304.0,4767327011.0,4.147717267871125,140.0,2.57886852711008,514.0,76.40108521693952,193.86016957317662,211.0,-440.0,954.0,57.43781815865347,214.3185269079863,-0.29704749475698367,4767327011.0,0.0658869202165196,8350.66562906846,6.4887325387641095,0.8307370593044712,1071.9081863067943,71.14106810718378,2.4554013502316914,7.17721073186681,0.5364872236699865,431.43894149065306,2255.6190823015295,0.09167161102304625,9008.152577319588
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,aorta,88.0,268.0,1623576448.0,3.5566454859374605,60.0,27.8367307903833,366.0,56.77272634249258,200.04515522107243,224.0,-888.0,1254.0,30.095916138406448,218.4714795898253,-3.5680234765917787,1623576448.0,0.12293080606636111,7711.723266744486,7.579859676397659,0.7129009728637611,3148.06376584171,47.42112562191359,2.549879891969362,6.6916147485259145,0.6001367873453101,264.6213017751479,1597.1001690617074,0.13620005503193333,2985.1389934148638
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,pulmonary_vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,superior_vena_cava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,inferior_vena_cava,19.0,125.0,370389973.0,3.212330944005343,55.0,29.00056420015989,317.0,35.04557689467894,71.41099386304255,70.0,-879.0,1196.0,22.95176214762407,86.61335316654282,-1.2489735720863204,370389973.0,0.13423476364075193,2402.342902244772,4.630350221054765,0.5790858779903695,2322.2965155726383,17.468124947462098,2.2754568895032516,5.964176854503422,0.6266203975974758,349.45971563981044,1543.8464454976304,0.10014029736106582,4552.833633767444
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,portal_vein_and_splenic_vein,37.0,137.0,144335400.0,3.1275197002626216,49.0,5.253636250004887,291.0,32.456743863356,89.18101378695384,92.0,-140.0,431.0,20.78229523640805,99.49988117064993,-0.41960963723333966,144335400.0,0.14639750134418356,1946.9731329046044,5.836938657215372,0.3079059692516269,147.62555925417274,11.257039892593456,2.449620127130777,6.082597526794014,0.5981230909200402,204.15223880597014,784.392750533049,0.15818844938882043,1646.0416352287536
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,iliac_artery_left,59.0,275.90000000000055,308519724.0,3.82218506172454,114.0,3.268971265416038,354.0,69.17041133903531,193.05539526832084,223.0,-171.0,525.0,48.98350079112322,210.96586471789337,-1.021488202193395,308519724.0,0.0914587723658962,7236.2104339609,13.340113221769268,0.5042773096571769,408.0308293093189,41.89485941548939,2.9482341178257676,6.0149022687431275,0.6612263540125758,121.33541017653167,782.5680166147456,0.24922579163719458,882.9610502019619
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,iliac_artery_right,61.0,275.0,325664156.0,3.825786719985817,108.0,3.35298847888914,353.0,67.3386197551182,192.53717220870504,220.0,-136.0,489.0,46.9144311541271,209.81078899884773,-1.025886304327664,325664156.0,0.09005597693011731,6950.004498194458,12.817591489029285,0.5195647278924901,329.5961380394574,41.67372834247519,2.93053836860983,6.083298412548171,0.6448913659645662,131.6003879728419,798.8797284190107,0.24656946882666206,959.640173019735
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,iliac_vena_left,1.0,87.0,75765417.0,2.8992807383312886,43.0,7.804395045424431,400.0,27.669137883033187,44.596213657876945,46.0,-185.0,585.0,18.164122595377293,58.4394059259361,0.07102054819754645,75765417.0,0.16811961048955784,1426.3418923573252,4.295969604529328,0.3021376513103623,164.95913248522194,8.154642711442644,2.2687051320759135,5.929026972397311,0.599740298649397,233.84337349397592,812.2746157041961,0.1152011957935747,2052.1752084741943
NKI-d23231-00-0554_20090709_kalina99_3971.nii.gz,Arterial,iliac_vena_right,8.0,83.0,59271951.0,2.68797542167967,38.0,5.060337052069045,244.0,23.889494581788995,45.66462750790606,47.0,-150.0,394.0,16.0650214460272,55.43317510174899,-0.2390188909106894,59271951.0,0.18988911633120664,987.5786964253534,3.5405240240322837,0.23377507632729363,118.36572532831694,5.746242187441494,2.158376411355184,5.549119858433544,0.5995379304617308,224.26920950801548,610.461580983969,0.10378436309312794,1735.1092850847633
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,spleen,1.0,64.0,306035384.0,2.4889002524811614,31.0,8.820722220839807,151.0,21.071623844186433,32.19154073258607,35.0,-429.0,580.0,13.333616195338625,43.75217196941922,-1.4683541094377723,306035384.0,0.22529709123396097,877.9572573038853,2.847184749620567,0.23616038353757882,587.1088134357568,4.706604801630529,2.0163824944572935,5.41552599119225,0.5993384624703829,1439.375746889999,3456.0716034871193,0.07343861666239704,12000.696732385908
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,kidney_right,-19.0,59.0,118206084.0,2.739485243627979,39.0,4.759279454961852,145.0,24.976306611660462,19.959929789368104,22.0,-210.0,355.0,16.713648362184266,38.49704035830608,-0.6571996792429001,118206084.0,0.18376729517791088,1083.6233191525428,4.0260941955911145,0.2161423363244859,158.98154001093513,6.282797007913692,2.23686517582954,5.427088742330783,0.6180836408037564,863.7224161481257,2352.317347093641,0.09582532937394139,7273.826379137412
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,kidney_left,-23.0,54.0,116815546.0,2.725039589858309,39.0,4.930980236564976,153.0,24.703341408376108,15.96547180954977,18.0,-182.0,335.0,16.404438151370112,36.42507369061802,-0.7320657596550083,116815546.0,0.18617076900029095,1071.8897032654245,3.8453329691643123,0.21346503766934172,130.7882718050225,5.993910982609086,2.209973620653091,5.433402617334251,0.6056866842044475,991.4512565589616,2490.5791217895608,0.0941178194164357,7834.71468811049
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,gallbladder,-20.0,52.0,10083038.0,2.602428474422011,37.0,3.770496413184929,155.0,22.660449084611578,16.034795929532773,16.0,-137.0,292.0,15.614674043489101,33.215925923899,-0.14552441931228993,10083038.0,0.19788737536850026,846.183054480185,2.782159937830662,0.3045739554155377,70.22532147020911,5.2677993700200165,2.010118141278368,5.476745092111269,0.5783705176954322,96.13262599469496,237.368700265252,0.0900054024002172,754.3644818907977
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,liver,16.0,76.0,2649885169.0,2.3952929020800124,31.0,42.390995566185694,549.0,19.566207673787833,46.22787536416786,48.0,-854.0,1403.0,12.890071285808583,53.892935145552165,-2.6048453947265413,2649885169.0,0.2353071558808057,767.4319979176543,2.6545803414972724,0.22849915903494417,2105.3003517612015,4.278953746065584,1.958130696099792,5.476038449154695,0.5964812604202671,7573.7981590237,16007.642300803866,0.06283595135896194,66079.87582451549
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,stomach,-962.0,119.0,40562992158.0,4.142695002968227,106.0,4.214697901028538,454.0,281.26926848927036,-105.40831980504123,62.0,-1024.0,1478.0,152.37030150236413,391.78558663432204,-1.7317365824134958,40562992158.0,0.08710795563545604,142385.03201027805,38.63510115313472,0.9489012265111149,2554.496897703136,1459.659276950275,2.8407649448110166,7.394857700935342,0.672999949726166,1043.6801122521356,13585.623122706387,0.1293387055274738,22473.80139710362
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,pancreas,-11.0,69.0,106008898.0,2.7670793703646748,40.0,5.251937427780079,435.0,25.494432611335927,29.630501516036084,31.0,-176.0,611.0,17.176816504488148,44.68152515295513,-0.49061573968246747,106008898.0,0.17898727457682895,1118.4720699023449,4.177397253068775,0.2097575346134865,123.13818879996003,6.449082369548129,2.262005697104967,5.446145336617291,0.6278192378578148,615.0132780082988,1766.897510373444,0.10490403490828183,5027.781973295166
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,adrenal_gland_right,-69.0,53.0,4674573.0,3.184305187775897,61.0,3.059402909177226,113.0,37.60967081830087,0.39820500708549833,11.0,-155.0,268.0,26.186797743066396,46.99055171919008,-0.7072985859180364,4674573.0,0.13183043267839425,2207.9533836462106,6.254591602193061,0.3805685722559397,77.88681831152445,14.140510425788714,2.499021059188462,5.668155918452036,0.59012838934908,38.764127764127764,133.3980343980344,0.17578005228373972,249.41379310344828
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,adrenal_gland_left,-54.0,55.0,5099051.0,3.1077449175383953,52.0,3.8986932371056557,133.0,33.38401175285678,6.146295599849568,12.0,-187.0,320.0,22.314226344132422,43.79106518453552,-0.7328935747774387,5099051.0,0.1419614015341116,1879.8804403955087,5.833645958835281,0.34414967861802653,122.0853222325247,11.985560413822403,2.461544534327684,5.695416830879533,0.615996436830866,39.367924528301884,149.14150943396226,0.15844985682509014,305.3068822865739
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,small_bowel,-950.0,-755.0999999999985,16687196801.0,3.4744801046239413,53.0,18.879122058898812,686.0,86.27874675344897,-870.4225727928097,-919.0,-1011.0,1697.0,27.498691851257256,883.8340696753246,3.6996371001056194,16687196801.0,0.15492106716222304,23527.207491592522,42.35757887270593,0.4733462306919595,74.16179624989581,120.73727227562078,3.0792384619662596,6.581005293388927,0.7531679959542638,166.82267168391346,2237.7596425211664,0.19406083011490552,1790.78466435727
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,heart,11.0,58.0,193001967.0,2.1013285004918267,23.0,52.07591509541561,117.0,16.02122265495932,34.34291804616989,37.0,-650.0,767.0,9.916077301807777,41.84093844421408,-3.5382206121993036,193001967.0,0.29601004607549714,571.2281099665706,1.4923109698493713,0.3772396373037843,1247.481304261423,3.3755398957096605,1.6220889382390409,5.54298170020144,0.5357491443057797,806.1463011108485,1161.6395651146302,0.044911836425662134,6778.440029026259
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,aorta,-17.0,67.0,302358670.0,2.9760080516158505,40.0,66.09647499311416,166.0,36.0823348613572,17.454260500554565,28.0,-987.0,1153.0,17.172635892065937,85.38336203736183,-7.030492114467826,302358670.0,0.17385059198984695,6985.667303181983,7.742928058852085,0.6719227035419615,2671.5545911464187,42.381971083746905,2.344333159273096,6.33343839189891,0.6499049850643457,317.9239422841771,1601.175103937393,0.1072393730495181,3249.880310556011
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,pulmonary_vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,superior_vena_cava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,inferior_vena_cava,-5.0,70.0,101124471.0,2.6938225671493767,38.0,126.74608877431419,155.0,24.57618715667857,31.35413589364845,33.0,-940.0,1095.0,15.98618133644086,49.895131532692616,-6.613796512480368,101124471.0,0.1901722246586089,1506.442313027323,4.555626550813718,0.25587799847253273,2415.4172661440275,7.825495238318591,2.239777241994027,5.458201175779027,0.6476827120550669,452.22722159730034,1381.7204724409448,0.10088035854946166,3566.051107828656
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,portal_vein_and_splenic_vein,-6.0,65.0,10902348.0,2.596998794620888,37.0,3.7820937334199676,157.0,22.58215922088524,29.80238284352661,31.0,-108.0,265.0,15.383922844432883,41.616174224798904,-0.34379512045109323,10902348.0,0.19813788695972,843.7239339566875,3.563991054828499,0.1297359661925275,65.51567203507702,4.664807028832197,2.1606061798270106,5.487023407334446,0.5520818594035978,105.78441558441558,222.1038961038961,0.12325374586212832,670.6994440031772
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,iliac_artery_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,iliac_artery_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,iliac_vena_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20100219_kalina99_3988.nii.gz,Non-contrast,iliac_vena_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,spleen,26.0,110.0,796224688.0,2.873820238930617,43.0,7.4364017381151335,212.0,27.972598476902803,67.60317822731632,71.0,-515.0,727.0,17.942398103739727,77.8448798526195,-1.3174287415361787,796224688.0,0.1712241280554947,1489.6356128344698,3.97871474360344,0.3578588425922149,904.0026687410108,8.596056850185583,2.203124186580467,5.920122491491904,0.6027443162775471,938.9166916391969,3420.662571171711,0.0868220279268325,10880.592645021843
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,kidney_right,13.0,152.0,914931544.0,3.494951351567423,76.0,3.72556179688999,261.0,45.04348672132377,87.09929052897499,95.0,-216.0,477.0,31.627266163864377,103.9260440630967,-0.7063076362068071,914931544.0,0.10492754179587727,3214.336223953923,7.5652832831700785,0.4757253334274113,259.13507935186624,21.519214712758306,2.6036211681081025,6.109580693090366,0.6454941511394817,660.2829342842588,3799.7953132959756,0.13049995499957415,8884.315059437382
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,kidney_left,15.0,150.0,996869932.0,3.444332507333929,74.0,3.7422127652880914,279.0,43.535367271917096,86.87023999830615,95.0,-197.0,476.0,30.647347538315085,102.73006824760073,-0.7111574924007499,996869932.0,0.1088621107470643,3007.0283247933944,6.930048259085216,0.4868699391999556,228.03292798363205,20.277311707359516,2.5522695747121866,6.1024682197926765,0.6343608804463807,722.6543469934891,3918.798161623899,0.12423305518865642,9623.888597169142
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,gallbladder,-11.0,72.0,11101058.0,2.8091931582600793,43.0,4.243315561290775,155.0,26.56631222546894,31.199611650485437,34.0,-154.0,309.0,17.9987612015714,46.427849861031106,-0.6388138606641802,11101058.0,0.17133573381091527,1182.1294755773397,3.8333273800537104,0.2812617535342598,103.71193984601986,6.946572311602065,2.1942032617805807,5.581656898096158,0.5688626582345383,65.87521367521367,179.15726495726497,0.11526975117276887,468.2434951456311
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,liver,29.0,92.0,4078129940.0,2.4658119220212282,32.0,13.52143085557074,246.0,20.512761400624075,60.29163584943161,62.0,-664.0,910.0,13.491029282528926,66.55174237466728,-1.4108025396874317,4078129940.0,0.22461856533504485,794.0530597036195,2.6691517582845807,0.2728561941094585,1413.1790294148307,4.718153491733033,1.9813634141558498,5.569845457019994,0.598198389992292,6968.607526020816,16776.270416333067,0.06465350334604598,66783.16221758108
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,stomach,-968.0,98.0,34753539579.0,4.141927830027577,99.0,4.371340402512983,294.0,271.51313469208924,-119.89424144609426,40.0,-1024.0,1318.0,144.1723868111826,386.7480950170982,-1.771019631366901,34753539579.0,0.08861988908435432,135199.45986742008,42.128915065034334,0.9411530771719344,2457.146978896865,1378.1924534273526,2.9398007516174856,7.322206092980436,0.6768191668046124,1028.4057840616967,13186.686246786632,0.13939410917310527,20239.38021949645
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,pancreas,33.0,125.0,451211166.0,3.0302012390705113,45.25,36.46075899163032,1096.0,30.49092604600711,80.79103303618248,82.0,-157.0,1253.0,19.415131961221828,91.92540608105725,1.5070713725575537,451211166.0,0.15663434389792377,1923.0892641137482,5.813267045116398,0.33207381216516024,162.065867668392,11.799801323952085,2.4028152998825236,6.010103517415459,0.6180949169385954,511.87739192062367,2011.1878100637846,0.11572351636660565,5087.205483556821
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,adrenal_gland_right,-29.0,72.0,5699864.0,3.0174191440905185,49.0,3.6874059104453534,150.0,31.30719466888796,26.07183673469388,30.0,-126.0,276.0,20.86910282534521,48.23354747518387,-0.6739311720886536,5699864.0,0.14941441066222405,1646.734431320283,5.518505189761713,0.2888474571078922,80.9653152448693,10.054346502113033,2.408949922262613,5.6881330795565574,0.5599815810286205,41.56079404466501,119.0347394540943,0.15568218266957892,291.50367346938776
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,adrenal_gland_left,-43.0,80.0,8797166.0,3.219549027275848,58.0,3.575651899282813,157.0,37.68024640043905,28.025568181818183,38.0,-172.0,329.0,25.231351327794453,55.89269726855688,-0.8345059539507723,8797166.0,0.13237995746707126,2338.561136040805,6.256854787386796,0.38363611433688877,127.17715148447077,14.295582937191275,2.4995690892899205,5.684431780495312,0.6045110345769286,48.30152671755725,179.35496183206106,0.17514804444387763,326.57173295454544
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,small_bowel,-951.0,-741.0,45937212976.0,3.6679815538626688,60.0,19.376816445158347,841.0,95.1309430937728,-862.099307237019,-915.0,-1024.0,1865.0,30.591862059474384,878.872852112439,3.7584627696723776,45937212976.0,0.13424810491775208,29202.274641704633,58.941151376078544,0.4564574180733215,103.97887488900277,162.51165729723073,3.252616444555049,6.735542226513584,0.7575942816825273,438.86657738344354,6363.481627186741,0.1986336645459883,5203.569108151735
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,heart,67.0,298.0,7383610937.0,4.142289427954444,147.0,2.608874526161348,484.0,75.254440969257,183.9768837557238,189.0,-669.0,1153.0,58.106073997099166,204.55786729873964,-0.1916015289753481,7383610937.0,0.06255125928496258,7996.427317341659,6.60289466343111,0.8238283302053684,1946.938527990957,68.97031890266697,2.4696725677746363,7.156202160410256,0.5510238991702077,705.03635576715,3975.79347904494,0.09216483511570127,15623.19445074126
NKI-d23231-00-0554_20090827_kalina99_3975.nii.gz,Arterial,aorta,100.0,309.0,2555450772.0,3.650490603157398,63.0,23.350305273961865,419.0,65.648327573819,234.4138194798572,264.0,-969.0,1388.0,33.422967852251276,255.2583542902801,-3.3676855281028586,2555450772.0,0.11935301484506261,10206.988671847066,8.930190130243963,0.7442932673661526,3836.623138724858,63.783822424335796,2.6238978162092153,6.775346288512557,0.6176242347831777,291.82273028495695,2152.7703777335983,0.1472978509715313,3311.2714431412546
