image,contrast,organ,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Contrast,original_glcm_Correlation,original_glcm_Autocorrelation,original_glcm_ClusterTendency,original_glcm_DifferenceEntropy,original_glszm_ZoneEntropy,original_glszm_SmallAreaEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_SizeZoneNonUniformity,original_gldm_SmallDependenceEmphasis,original_gldm_DependenceNonUniformity
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,spleen,41.0,99.0,804279431.0,2.372848626434805,28.0,9.0060011638185,187.0,19.85559359251479,70.86298962108611,75.0,-155.0,342.0,12.085615663331449,76.4299051864127,-1.7671386764405443,804279431.0,0.2508114632297716,819.9671087658764,1.8783859100581735,0.4285669542462572,149.51773830019627,4.759392304821814,1.7787002071811875,5.256219474868248,0.6863547551176631,967.8944991314418,3763.9762594093804,0.06975639464170282,7292.630586201637
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,kidney_right,33.0,138.0,839890176.0,3.0384058981080515,67.0,3.446869315933411,203.0,36.114685597204605,90.86749116607774,102.0,-122.0,325.0,26.955001015313403,100.81533724212854,-0.7806058311232412,839890176.0,0.14602238835997897,1906.831272426891,3.884667741872526,0.569242849989613,150.17658745110728,14.170911918816959,2.1827170649813605,5.449633769952381,0.6914988506867531,616.7705943691345,2969.1230448383735,0.09326595810043307,5527.1635606757345
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,kidney_left,26.0,134.0,674414010.0,3.1125674168715776,67.0,3.4007366393464245,205.0,37.19703679083776,84.12962862857452,93.0,-134.0,339.0,27.520695513959073,95.4682957690871,-0.732268433235337,674414010.0,0.1369098338990341,2036.4010838720299,4.208192737481477,0.5565050523657106,142.93152525330396,14.822671174841597,2.2379232600206356,5.549211615989537,0.6723653031821023,590.1397285626157,2713.994139420111,0.09879734890222658,5154.039326450078
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,gallbladder,-4.0,35.0,7633723.0,1.8540051148033583,18.0,6.0786392447044095,99.0,12.579372020917212,14.664965986394558,15.0,-105.0,204.0,7.902902831901355,22.788174221594442,-0.44802487309279515,7633723.0,0.35314038595029845,304.2396569716322,1.2622219648912263,0.1404407970412824,52.64708775381027,1.6886601733491333,1.5916379770616773,4.520060383956898,0.6682814637692812,185.8910891089109,375.7744774477448,0.06768646183688082,704.5048979591837
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,liver,35.0,78.0,3017944972.0,2.0205450931401843,21.0,10.032917658943203,192.0,14.40795767789328,56.71849081780406,58.0,-147.0,339.0,8.894232934611585,60.3959578357492,-1.2756857921549143,3017944972.0,0.31440523467148107,430.684522248272,1.3256438325640687,0.34115745276426424,130.61517135296614,2.720484557438326,1.6025190218736443,4.853932541984514,0.6862602200878706,7093.2911052494,18327.503219980514,0.05664536374257859,41001.96473853041
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,stomach,-14.0,76.0,7068060264.0,2.961102123787625,36.0,25.602170750728657,178.0,76.11715104880624,7.892439980738804,49.0,-1073.0,1251.0,16.300585089760638,180.0392093835593,-4.787769244981308,7068060264.0,0.19869167417748734,32351.826306607556,18.725467394891538,0.8923210688552327,3086.8069613291746,324.9070208905897,2.294574338022969,6.511590486146738,0.6924612595411448,1284.5023637720826,8909.65847225678,0.0962296877524021,12516.473371397125
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,pancreas,21.0,90.0,119764007.0,2.562883103247703,30.0,5.827308081057996,214.0,22.202876110476073,58.82296279893711,63.0,-120.0,334.0,13.457032167113654,66.48299367868057,-0.7908235246529589,119764007.0,0.22600588017419107,959.8474960343411,2.747945334690939,0.35164846255249,92.39476370711553,5.817528414474946,1.9970367709506727,5.512338966010484,0.6318346784554191,260.9536748329621,831.7483296213809,0.0903441814902205,1695.8993947446118
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,adrenal_gland_right,-39.0,54.0,3258904.0,2.847525297791646,46.0,3.2774707763206323,109.0,28.112636672967867,11.763478260869565,17.0,-123.0,232.0,19.35265300258041,37.64192851872358,-0.6076506234465407,3258904.0,0.16594933837429113,1278.5353618147446,3.415327896162437,0.42279586217294407,72.12019907594548,8.444838642571385,2.1314715120327543,5.255554054695216,0.6126536796993939,35.22775800711744,97.93950177935943,0.12502516817474107,193.73652173913044
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,adrenal_gland_left,-50.0,47.0,2851300.0,2.9005443425121955,50.0,2.878798438342474,97.0,30.078009040777953,5.441074092491298,11.0,-133.0,230.0,21.394201756931682,37.654373119432016,-0.5199110544239772,2851300.0,0.15601091065277226,1388.2465277374245,5.562687484132197,0.19981408019957878,66.35955797891728,8.091631150383192,2.3539925226367844,5.355517239201202,0.5802003354685311,44.23160762942779,117.35422343324251,0.17163226016640573,221.73993038289407
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,small_bowel,-978.0,-794.0,65437783002.0,3.5520217405723864,64.0,14.534364374871561,93.0,72.44756358717106,-903.0473967911726,-941.0,-1051.0,1144.0,30.346372156912665,911.0185285510431,3.1834789962138204,65437783002.0,0.13362078606173153,14460.158511994312,27.74598503376542,0.46302347541225536,74.42035611058417,79.0771838096484,2.878622407490842,6.554418498530575,0.7312651288289727,510.92743176480116,6109.747226046813,0.15432876044438135,5178.610653814446
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,heart,57.0,251.0,4705372843.0,3.898384305686219,123.0,2.4846397844745987,500.0,65.84515957702153,161.62947384259735,178.0,-148.0,648.0,50.370822971888714,179.39362143202246,-0.21945913439826914,4705372843.0,0.07992518783906792,6057.984595860932,3.309487885339958,0.8847337080061538,295.08019595115815,54.42427852137268,2.0767526670275362,6.657817084543431,0.6182303506281348,399.2923863479342,2564.6993229238633,0.06553007425177891,9171.002626341384
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,aorta,105.0,234.0,2278198016.0,3.174173134057529,39.0,41.998244323658554,1459.0,42.08628304987252,193.7026808412295,203.0,-191.0,1650.0,20.63283941338805,209.4650954764092,3.6668812482215927,2278198016.0,0.18005740002895199,6354.897657862009,10.143571020279147,0.6155171724280533,429.6191361367946,43.25354658414976,2.3092876068407535,6.687376683881219,0.6651242262348032,304.68372093023254,2375.692161929371,0.1127206923922172,2804.8212002156997
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,pulmonary_vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,superior_vena_cava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NKI-d23231-00-0164_20120319_kalina99_0400.nii.gz,Arterial,inferior_vena_cava,31.0,147.0,335290562.0,3.1547617053736716,51.0,10.497901291438287,930.0,35.94885620057863,79.93625181854252,72.0,-205.0,1135.0,22.229635132335492,94.17508984132066,1.5546746347136624,335290562.0,0.14508004193411989,2479.1431918233743,2.0506734479735154,0.8287360889539622,247.90089054188314,21.95527862902214,1.8089234322754337,5.454592395324423,0.6930666110901994,233.9557894736842,1055.1086315789473,0.07241136443010221,2172.819177357492
